"year","news","pages","sort"
"1917","Daily News Record - 1917 May 05","6","5290"
"1917","Daily News Record - 1917 May 07","4","5291"
"1917","Daily News Record - 1917 May 08","6","5292"
"1917","Daily News Record - 1917 May 09","6","5293"
"1917","Daily News Record - 1917 May 10","6","5294"
"1917","Daily News Record - 1917 May 11","8","5295"
"1917","Daily News Record - 1917 May 12","8","5296"
"1917","Daily News Record - 1917 May 15","6","5297"
"1917","Daily News Record - 1917 May 16","6","5298"
"1917","Daily News Record - 1917 May 17","6","5299"
"1917","Daily News Record - 1917 May 18","6","5300"
"1917","Daily News Record - 1917 May 19","6","5301"
"1917","Daily News Record - 1917 May 21","4","5302"
"1917","Daily News Record - 1917 May 22","6","5303"
"1917","Daily News Record - 1917 May 23","6","5304"
"1917","Daily News Record - 1917 May 24","6","5305"
"1917","Daily News Record - 1917 May 25","6","5306"
"1917","Daily News Record - 1917 May 26","6","5307"
"1917","Daily News Record - 1917 May 28","6","5308"
"1917","Daily News Record - 1917 May 29","6","5309"
"1917","Daily News Record - 1917 May 30","6","5310"
"1917","Daily News Record - 1917 May 31","6","5311"
"1917","Daily News Record - 1917 June 01","6","5312"
"1917","Daily News Record - 1917 June 02","6","5313"
"1917","Daily News Record - 1917 June 04","6","5314"
"1917","Daily News Record - 1917 June 05","6","5315"
"1917","Daily News Record - 1917 June 07","6","5316"
"1917","Daily News Record - 1917 June 08","6","5317"
"1917","Daily News Record - 1917 June 09","6","5318"
"1917","Daily News Record - 1917 June 11","4","5319"
"1917","Daily News Record - 1917 June 12","10","5320"
"1917","Daily News Record - 1917 June 13","6","5321"
"1917","Daily News Record - 1917 June 14","6","5322"
"1917","Daily News Record - 1917 June 15","6","5323"
"1917","Daily News Record - 1917 June 16","4","5324"
"1917","Daily News Record - 1917 June 18","2","5325"
"1917","Daily News Record - 1917 June 19","6","5326"
"1917","Daily News Record - 1917 June 20","4","5327"
"1917","Daily News Record - 1917 June 21","4","5328"
"1917","Daily News Record - 1917 June 22","4","5329"
"1917","Daily News Record - 1917 June 23","6","5330"
"1917","Daily News Record - 1917 June 25","4","5331"
"1917","Daily News Record - 1917 June 26","6","5332"
"1917","Daily News Record - 1917 June 27","4","5333"
"1917","Daily News Record - 1917 June 28","4","5334"
"1917","Daily News Record - 1917 June 29","6","5335"
"1917","Daily News Record - 1917 June 30","6","5336"
"1917","Daily News Record - 1917 July 02","3","5337"
"1917","Daily News Record - 1917 July 03","6","5338"
"1917","Daily News Record - 1917 July 05","4","5339"
"1917","Daily News Record - 1917 July 06","6","5340"
"1917","Daily News Record - 1917 July 07","4","5341"
"1917","Daily News Record - 1917 July 09","4","5342"
"1917","Daily News Record - 1917 July 10","6","5343"
"1917","Daily News Record - 1917 July 11","4","5344"
"1917","Daily News Record - 1917 July 12","6","5345"
"1917","Daily News Record - 1917 July 13","8","5346"
"1917","Daily News Record - 1917 July 14","6","5347"
"1917","Daily News Record - 1917 July 16","4","5348"
"1917","Daily News Record - 1917 July 17","4","5349"
"1917","Daily News Record - 1917 July 18","4","5350"
"1917","Daily News Record - 1917 July 19","4","5351"
"1917","Daily News Record - 1917 July 20","6","5352"
"1917","Daily News Record - 1917 July 21","4","5353"
"1917","Daily News Record - 1917 July 23","4","5354"
"1917","Daily News Record - 1917 July 24","6","5355"
"1917","Daily News Record - 1917 July 25","4","5356"
"1917","Daily News Record - 1917 July 26","4","5357"
"1917","Daily News Record - 1917 July 27","4","5358"
"1917","Daily News Record - 1917 July 28","4","5359"
"1917","Daily News Record - 1917 July 30","4","5360"
"1917","Daily News Record - 1917 July 31","4","5361"
"1917","Daily News Record - 1917 August 01","4","5362"
"1917","Daily News Record - 1917 August 02","4","5363"
"1917","Daily News Record - 1917 August 03","6","5364"
"1917","Daily News Record - 1917 August 04","6","5365"
"1917","Daily News Record - 1917 August 06","4","5366"
"1917","Daily News Record - 1917 August 07","4","5367"
"1917","Daily News Record - 1917 August 08","6","5368"
"1917","Daily News Record - 1917 August 09","6","5369"
"1917","Daily News Record - 1917 August 10","4","5370"
"1917","Daily News Record - 1917 August 11","6","5371"
"1917","Daily News Record - 1917 August 13","4","5372"
"1917","Daily News Record - 1917 August 14","4","5373"
"1917","Daily News Record - 1917 August 15","6","5374"
"1917","Daily News Record - 1917 August 16","6","5375"
"1917","Daily News Record - 1917 August 17","6","5376"
"1917","Daily News Record - 1917 August 18","6","5377"
"1917","Daily News Record - 1917 August 20","4","5378"
"1917","Daily News Record - 1917 August 21","4","5379"
"1917","Daily News Record - 1917 August 22","4","5380"
"1917","Daily News Record - 1917 August 23","6","5381"
"1917","Daily News Record - 1917 August 24","6","5382"
"1917","Daily News Record - 1917 August 25","6","5383"
"1917","Daily News Record - 1917 August 27","4","5384"
"1917","Daily News Record - 1917 August 28","6","5385"
"1917","Daily News Record - 1917 August 29","6","5386"
"1917","Daily News Record - 1917 August 30","8","5387"
"1917","Daily News Record - 1917 August 31","6","5388"
"1917","Daily News Record - 1917 September 01","6","5389"
"1917","Daily News Record - 1917 September 04","6","5390"
"1917","Daily News Record - 1917 September 05","6","5391"
"1917","Daily News Record - 1917 September 06","6","5392"
"1917","Daily News Record - 1917 September 07","6","5393"
"1917","Daily News Record - 1917 September 08","8","5394"
"1917","Daily News Record - 1917 September 10","6","5395"
"1917","Daily News Record - 1917 September 11","6","5396"
"1917","Daily News Record - 1917 September 12","6","5397"
"1917","Daily News Record - 1917 September 13","8","5398"
"1917","Daily News Record - 1917 September 14","6","5399"
"1917","Daily News Record - 1917 September 15","6","5400"
"1917","Daily News Record - 1917 September 17","6","5401"
"1917","Daily News Record - 1917 September 18","6","5402"
"1917","Daily News Record - 1917 September 19","6","5403"
"1917","Daily News Record - 1917 September 20","4","5404"
"1917","Daily News Record - 1917 September 21","8","5405"
"1917","Daily News Record - 1917 September 22","6","5406"
"1917","Daily News Record - 1917 September 24","6","5407"
"1917","Daily News Record - 1917 September 25","6","5408"
"1917","Daily News Record - 1917 September 26","8","5409"
"1917","Daily News Record - 1917 September 27","6","5410"
"1917","Daily News Record - 1917 September 28","8","5411"
"1917","Daily News Record - 1917 September 29","8","5412"
"1917","Daily News Record - 1917 October 01","4","5413"
"1917","Daily News Record - 1917 October 02","6","5414"
"1917","Daily News Record - 1917 October 03","6","5415"
"1917","Daily News Record - 1917 October 04","8","5416"
"1917","Daily News Record - 1917 October 05","6","5417"
"1917","Daily News Record - 1917 October 06","6","5418"
"1917","Daily News Record - 1917 October 08","6","5419"
"1917","Daily News Record - 1917 October 09","6","5420"
"1917","Daily News Record - 1917 October 10","6","5421"
"1917","Daily News Record - 1917 October 11","6","5422"
"1917","Daily News Record - 1917 October 12","8","5423"
"1917","Daily News Record - 1917 October 13","6","5424"
"1917","Daily News Record - 1917 October 15","6","5425"
"1917","Daily News Record - 1917 October 16","6","5426"
"1917","Daily News Record - 1917 October 17","6","5427"
"1917","Daily News Record - 1917 October 18","6","5428"
"1917","Daily News Record - 1917 October 19","8","5429"
"1917","Daily News Record - 1917 October 20","4","5430"
"1917","Daily News Record - 1917 October 22","4","5431"
"1917","Daily News Record - 1917 October 23","6","5432"
"1917","Daily News Record - 1917 October 24","6","5433"
"1917","Daily News Record - 1917 October 26","8","5434"
"1917","Daily News Record - 1917 October 27","8","5435"
"1917","Daily News Record - 1917 October 29","4","5436"
"1917","Daily News Record - 1917 October 30","6","5437"
"1917","Daily News Record - 1917 October 31","4","5438"
"1917","Daily News Record - 1917 November 01","6","5439"
"1917","Daily News Record - 1917 November 02","8","5440"
"1917","Daily News Record - 1917 November 03","12","5441"
"1917","Daily News Record - 1917 November 05","6","5442"
"1917","Daily News Record - 1917 November 06","6","5443"
"1917","Daily News Record - 1917 November 07","6","5444"
"1917","Daily News Record - 1917 November 08","6","5445"
"1917","Daily News Record - 1917 November 09","12","5446"
"1917","Daily News Record - 1917 November 10","6","5447"
"1917","Daily News Record - 1917 November 12","4","5448"
"1917","Daily News Record - 1917 November 13","6","5449"
"1917","Daily News Record - 1917 November 14","6","5450"
"1917","Daily News Record - 1917 November 15","6","5451"
"1917","Daily News Record - 1917 November 16","8","5452"
"1917","Daily News Record - 1917 November 17","6","5453"
"1917","Daily News Record - 1917 November 19","4","5454"
"1917","Daily News Record - 1917 November 20","4","5455"
"1917","Daily News Record - 1917 November 21","6","5456"
"1917","Daily News Record - 1917 November 22","6","5457"
"1917","Daily News Record - 1917 November 23","8","5458"
"1917","Daily News Record - 1917 November 24","6","5459"
"1917","Daily News Record - 1917 November 26","4","5460"
"1917","Daily News Record - 1917 November 27","6","5461"
"1917","Daily News Record - 1917 November 28","6","5462"
"1917","Daily News Record - 1917 November 30","10","5463"
"1917","Daily News Record - 1917 December 01","6","5464"
"1917","Daily News Record - 1917 December 03","4","5465"
"1917","Daily News Record - 1917 December 04","6","5466"
"1917","Daily News Record - 1917 December 05","7","5467"
"1917","Daily News Record - 1917 December 06","6","5468"
"1917","Daily News Record - 1917 December 07","12","5469"
"1917","Daily News Record - 1917 December 08","6","5470"
"1917","Daily News Record - 1917 December 10","6","5471"
"1917","Daily News Record - 1917 December 11","6","5472"
"1917","Daily News Record - 1917 December 12","6","5473"
"1917","Daily News Record - 1917 December 13","6","5474"
"1917","Daily News Record - 1917 December 14","10","5475"
"1917","Daily News Record - 1917 December 15","8","5476"
"1917","Daily News Record - 1917 December 17","8","5477"
"1917","Daily News Record - 1917 December 18","6","5478"
"1917","Daily News Record - 1917 December 19","8","5479"
"1917","Daily News Record - 1917 December 20","6","5480"
"1917","Daily News Record - 1917 December 21","6","5481"
"1917","Daily News Record - 1917 December 22","6","5482"
"1917","Daily News Record - 1917 December 24","6","5483"
"1917","Daily News Record - 1917 December 26","8","5484"
"1917","Daily News Record - 1917 December 27","4","5485"
"1917","Daily News Record - 1917 December 28","6","5486"
"1917","Daily News Record - 1917 December 29","6","5487"
"1917","Daily News Record - 1917 December 31","4","5488"
"1918","Daily News Record - 1918 January 02","4","5491"
"1918","Daily News Record - 1918 January 03","4","5492"
"1918","Daily News Record - 1918 January 04","6","5493"
"1918","Daily News Record - 1918 January 05","8","5494"
"1918","Daily News Record - 1918 January 07","4","5495"
"1918","Daily News Record - 1918 January 08","6","5496"
"1918","Daily News Record - 1918 January 09","6","5497"
"1918","Daily News Record - 1918 January 10","6","5498"
"1918","Daily News Record - 1918 January 11","8","5499"
"1918","Daily News Record - 1918 January 12","6","5500"
"1918","Daily News Record - 1918 January 14","4","5501"
"1918","Daily News Record - 1918 January 15","4","5502"
"1918","Daily News Record - 1918 January 16","4","5503"
"1918","Daily News Record - 1918 January 17","6","5504"
"1918","Daily News Record - 1918 January 18","8","5505"
"1918","Daily News Record - 1918 January 19","6","5506"
"1918","Daily News Record - 1918 January 21","8","5507"
"1918","Daily News Record - 1918 January 22","4","5508"
"1918","Daily News Record - 1918 January 23","6","5509"
"1918","Daily News Record - 1918 January 24","6","5510"
"1918","Daily News Record - 1918 January 25","8","5511"
"1918","Daily News Record - 1918 January 26","4","5512"
"1918","Daily News Record - 1918 January 28","8","5513"
"1918","Daily News Record - 1918 January 29","4","5514"
"1918","Daily News Record - 1918 January 30","6","5515"
"1918","Daily News Record - 1918 January 31","4","5516"
"1918","Daily News Record - 1918 February 01","6","5517"
"1918","Daily News Record - 1918 February 02","6","5518"
"1918","Daily News Record - 1918 February 04","4","5519"
"1918","Daily News Record - 1918 February 05","6","5520"
"1918","Daily News Record - 1918 February 06","6","5521"
"1918","Daily News Record - 1918 February 07","6","5522"
"1918","Daily News Record - 1918 February 08","6","5523"
"1918","Daily News Record - 1918 February 09","6","5524"
"1918","Daily News Record - 1918 February 11","6","5525"
"1918","Daily News Record - 1918 February 12","6","5526"
"1918","Daily News Record - 1918 February 13","6","5527"
"1918","Daily News Record - 1918 February 14","6","5528"
"1918","Daily News Record - 1918 February 15","8","5529"
"1918","Daily News Record - 1918 February 16","1","5530"
"1918","Daily News Record - 1918 February 18","6","5531"
"1918","Daily News Record - 1918 February 19","6","5532"
"1918","Daily News Record - 1918 February 20","6","5533"
"1918","Daily News Record - 1918 February 21","6","5534"
"1918","Daily News Record - 1918 February 23","6","5535"
"1918","Daily News Record - 1918 February 25","6","5536"
"1918","Daily News Record - 1918 February 26","6","5537"
"1918","Daily News Record - 1918 February 27","6","5538"
"1918","Daily News Record - 1918 February 28","8","5539"
"1918","Daily News Record - 1918 March 01","8","5540"
"1918","Daily News Record - 1918 March 02","8","5541"
"1918","Daily News Record - 1918 March 04","6","5542"
"1918","Daily News Record - 1918 March 05","6","5543"
"1918","Daily News Record - 1918 March 06","6","5544"
"1918","Daily News Record - 1918 March 07","6","5545"
"1918","Daily News Record - 1918 March 08","8","5546"
"1918","Daily News Record - 1918 March 09","6","5547"
"1918","Daily News Record - 1918 March 11","6","5548"
"1918","Daily News Record - 1918 March 12","6","5549"
"1918","Daily News Record - 1918 March 13","6","5550"
"1918","Daily News Record - 1918 March 14","6","5551"
"1918","Daily News Record - 1918 March 15","8","5552"
"1918","Daily News Record - 1918 March 16","8","5553"
"1918","Daily News Record - 1918 March 18","4","5554"
"1918","Daily News Record - 1918 March 19","6","5555"
"1918","Daily News Record - 1918 March 20","6","5556"
"1918","Daily News Record - 1918 March 21","8","5557"
"1918","Daily News Record - 1918 March 22","10","5558"
"1918","Daily News Record - 1918 March 23","6","5559"
"1918","Daily News Record - 1918 March 25","6","5560"
"1918","Daily News Record - 1918 March 26","6","5561"
"1918","Daily News Record - 1918 March 27","6","5562"
"1918","Daily News Record - 1918 March 28","8","5563"
"1918","Daily News Record - 1918 March 29","8","5564"
"1918","Daily News Record - 1918 March 30","11","5565"
"1918","Daily News Record - 1918 April 02","6","5566"
"1918","Daily News Record - 1918 April 03","6","5567"
"1918","Daily News Record - 1918 April 04","6","5568"
"1918","Daily News Record - 1918 April 05","6","5569"
"1918","Daily News Record - 1918 April 06","10","5570"
"1918","Daily News Record - 1918 April 08","6","5571"
"1918","Daily News Record - 1918 April 09","6","5572"
"1918","Daily News Record - 1918 April 10","6","5573"
"1918","Daily News Record - 1918 April 11","6","5574"
"1918","Daily News Record - 1918 April 12","6","5575"
"1918","Daily News Record - 1918 April 13","8","5576"
"1918","Daily News Record - 1918 April 15","6","5577"
"1918","Daily News Record - 1918 April 16","6","5578"
"1918","Daily News Record - 1918 April 17","6","5579"
"1918","Daily News Record - 1918 April 18","6","5580"
"1918","Daily News Record - 1918 April 19","10","5581"
"1918","Daily News Record - 1918 April 20","8","5582"
"1918","Daily News Record - 1918 April 22","6","5583"
"1918","Daily News Record - 1918 April 23","6","5584"
"1918","Daily News Record - 1918 April 24","6","5585"
"1918","Daily News Record - 1918 April 25","6","5586"
"1918","Daily News Record - 1918 April 26","8","5587"
"1918","Daily News Record - 1918 April 27","6","5588"
"1918","Daily News Record - 1918 April 29","4","5589"
"1918","Daily News Record - 1918 April 30","10","5590"
"1918","Daily News Record - 1918 May 02","6","5591"
"1918","Daily News Record - 1918 May 03","8","5592"
"1918","Daily News Record - 1918 May 04","6","5593"
"1918","Daily News Record - 1918 May 06","6","5594"
"1918","Daily News Record - 1918 May 07","6","5595"
"1918","Daily News Record - 1918 May 08","6","5596"
"1918","Daily News Record - 1918 May 09","6","5597"
"1918","Daily News Record - 1918 May 10","6","5598"
"1918","Daily News Record - 1918 May 11","6","5599"
"1918","Daily News Record - 1918 May 13","4","5600"
"1918","Daily News Record - 1918 May 14","3","5601"
"1918","Daily News Record - 1918 May 15","7","5602"
"1918","Daily News Record - 1918 May 16","6","5603"
"1918","Daily News Record - 1918 May 17","6","5604"
"1918","Daily News Record - 1918 May 18","6","5605"
"1918","Daily News Record - 1918 May 20","6","5606"
"1918","Daily News Record - 1918 May 21","4","5607"
"1918","Daily News Record - 1918 May 22","4","5608"
"1918","Daily News Record - 1918 May 23","6","5609"
"1918","Daily News Record - 1918 May 24","8","5610"
"1918","Daily News Record - 1918 May 25","6","5611"
"1918","Daily News Record - 1918 May 27","4","5612"
"1918","Daily News Record - 1918 May 28","4","5613"
"1918","Daily News Record - 1918 May 29","6","5614"
"1918","Daily News Record - 1918 May 31","6","5615"
"1918","Daily News Record - 1918 June 01","6","5616"
"1918","Daily News Record - 1918 June 03","4","5617"
"1918","Daily News Record - 1918 June 04","6","5618"
"1918","Daily News Record - 1918 June 05","6","5619"
"1918","Daily News Record - 1918 June 06","4","5620"
"1918","Daily News Record - 1918 June 07","6","5621"
"1918","Daily News Record - 1918 June 08","6","5622"
"1918","Daily News Record - 1918 June 10","4","5623"
"1918","Daily News Record - 1918 June 11","6","5624"
"1918","Daily News Record - 1918 June 12","4","5625"
"1918","Daily News Record - 1918 June 13","6","5626"
"1918","Daily News Record - 1918 June 14","8","5627"
"1918","Daily News Record - 1918 June 15","6","5628"
"1918","Daily News Record - 1918 June 18","6","5629"
"1918","Daily News Record - 1918 June 19","6","5630"
"1918","Daily News Record - 1918 June 20","4","5631"
"1918","Daily News Record - 1918 June 21","12","5632"
"1918","Daily News Record - 1918 June 24","6","5633"
"1918","Daily News Record - 1918 June 25","4","5634"
"1918","Daily News Record - 1918 June 26","6","5635"
"1918","Daily News Record - 1918 June 27","6","5636"
"1918","Daily News Record - 1918 June 28","6","5637"
"1918","Daily News Record - 1918 June 29","6","5638"
"1918","Daily News Record - 1918 July 01","6","5639"
"1918","Daily News Record - 1918 July 02","6","5640"
"1918","Daily News Record - 1918 July 03","6","5641"
"1918","Daily News Record - 1918 July 06","6","5642"
"1918","Daily News Record - 1918 July 08","6","5643"
"1918","Daily News Record - 1918 July 09","4","5644"
"1918","Daily News Record - 1918 July 10","4","5645"
"1918","Daily News Record - 1918 July 11","6","5646"
"1918","Daily News Record - 1918 July 12","8","5647"
"1918","Daily News Record - 1918 July 13","6","5648"
"1918","Daily News Record - 1918 July 15","4","5649"
"1918","Daily News Record - 1918 July 16","6","5650"
"1918","Daily News Record - 1918 July 17","6","5651"
"1918","Daily News Record - 1918 July 18","4","5652"
"1918","Daily News Record - 1918 July 19","6","5653"
"1918","Daily News Record - 1918 July 20","6","5654"
"1918","Daily News Record - 1918 July 22","4","5655"
"1918","Daily News Record - 1918 July 23","4","5656"
"1918","Daily News Record - 1918 July 24","6","5657"
"1918","Daily News Record - 1918 July 25","6","5658"
"1918","Daily News Record - 1918 July 26","6","5659"
"1918","Daily News Record - 1918 July 27","6","5660"
"1918","Daily News Record - 1918 July 29","4","5661"
"1918","Daily News Record - 1918 July 30","4","5662"
"1918","Daily News Record - 1918 July 31","6","5663"
"1918","Daily News Record - 1918 August 01","6","5664"
"1918","Daily News Record - 1918 August 02","6","5665"
"1918","Daily News Record - 1918 August 03","6","5666"
"1918","Daily News Record - 1918 August 05","4","5667"
"1918","Daily News Record - 1918 August 06","4","5668"
"1918","Daily News Record - 1918 August 07","6","5669"
"1918","Daily News Record - 1918 August 08","7","5670"
"1918","Daily News Record - 1918 August 09","6","5671"
"1918","Daily News Record - 1918 August 10","6","5672"
"1918","Daily News Record - 1918 August 12","4","5673"
"1918","Daily News Record - 1918 August 13","6","5674"
"1918","Daily News Record - 1918 August 14","6","5675"
"1918","Daily News Record - 1918 August 15","6","5676"
"1918","Daily News Record - 1918 August 16","8","5677"
"1918","Daily News Record - 1918 August 17","8","5678"
"1918","Daily News Record - 1918 August 19","6","5679"
"1918","Daily News Record - 1918 August 20","6","5680"
"1918","Daily News Record - 1918 August 21","6","5681"
"1918","Daily News Record - 1918 August 22","6","5682"
"1918","Daily News Record - 1918 August 23","6","5683"
"1918","Daily News Record - 1918 August 24","8","5684"
"1918","Daily News Record - 1918 August 26","6","5685"
"1918","Daily News Record - 1918 August 27","6","5686"
"1918","Daily News Record - 1918 August 28","8","5687"
"1918","Daily News Record - 1918 August 29","6","5688"
"1918","Daily News Record - 1918 August 30","8","5689"
"1918","Daily News Record - 1918 August 31","6","5690"
"1918","Daily News Record - 1918 September 03","4","5691"
"1918","Daily News Record - 1918 September 04","8","5692"
"1918","Daily News Record - 1918 September 05","6","5693"
"1918","Daily News Record - 1918 September 06","6","5694"
"1918","Daily News Record - 1918 September 07","6","5695"
"1918","Daily News Record - 1918 September 09","6","5696"
"1918","Daily News Record - 1918 September 10","6","5697"
"1918","Daily News Record - 1918 September 11","6","5698"
"1918","Daily News Record - 1918 September 12","8","5699"
"1918","Daily News Record - 1918 September 13","6","5700"
"1918","Daily News Record - 1918 September 14","6","5701"
"1918","Daily News Record - 1918 September 16","8","5702"
"1918","Daily News Record - 1918 September 17","4","5703"
"1918","Daily News Record - 1918 September 18","4","5704"
"1918","Daily News Record - 1918 September 19","6","5705"
"1918","Daily News Record - 1918 September 20","8","5706"
"1918","Daily News Record - 1918 September 21","6","5707"
"1918","Daily News Record - 1918 September 23","6","5708"
"1918","Daily News Record - 1918 September 24","6","5709"
"1918","Daily News Record - 1918 September 25","6","5710"
"1918","Daily News Record - 1918 September 26","6","5711"
"1918","Daily News Record - 1918 September 27","8","5712"
"1918","Daily News Record - 1918 September 28","6","5713"
"1918","Daily News Record - 1918 September 30","6","5714"
"1918","Daily News Record - 1918 October 01","6","5715"
"1918","Daily News Record - 1918 October 02","8","5716"
"1918","Daily News Record - 1918 October 03","6","5717"
"1918","Daily News Record - 1918 October 04","8","5718"
"1918","Daily News Record - 1918 October 05","6","5719"
"1918","Daily News Record - 1918 October 07","6","5720"
"1918","Daily News Record - 1918 October 08","4","5721"
"1918","Daily News Record - 1918 October 09","4","5722"
"1918","Daily News Record - 1918 October 10","4","5723"
"1918","Daily News Record - 1918 October 11","4","5724"
"1918","Daily News Record - 1918 October 12","4","5725"
"1918","Daily News Record - 1918 October 14","4","5726"
"1918","Daily News Record - 1918 October 15","4","5727"
"1918","Daily News Record - 1918 October 16","6","5728"
"1918","Daily News Record - 1918 October 17","4","5729"
"1918","Daily News Record - 1918 October 18","6","5730"
"1918","Daily News Record - 1918 October 19","6","5731"
"1918","Daily News Record - 1918 October 21","6","5732"
"1918","Daily News Record - 1918 October 22","6","5733"
"1918","Daily News Record - 1918 October 23","6","5734"
"1918","Daily News Record - 1918 October 24","4","5735"
"1918","Daily News Record - 1918 October 25","6","5736"
"1918","Daily News Record - 1918 October 26","6","5737"
"1918","Daily News Record - 1918 October 28","4","5738"
"1918","Daily News Record - 1918 October 29","6","5739"
"1918","Daily News Record - 1918 October 30","6","5740"
"1918","Daily News Record - 1918 October 31","6","5741"
"1918","Daily News Record - 1918 November 01","8","5742"
"1918","Daily News Record - 1918 November 02","6","5743"
"1918","Daily News Record - 1918 November 04","4","5744"
"1918","Daily News Record - 1918 November 05","6","5745"
"1918","Daily News Record - 1918 November 06","8","5746"
"1918","Daily News Record - 1918 November 07","8","5747"
"1918","Daily News Record - 1918 November 08","8","5748"
"1918","Daily News Record - 1918 November 09","6","5749"
"1918","Daily News Record - 1918 November 11","12","5750"
"1918","Daily News Record - 1918 November 12","6","5751"
"1918","Daily News Record - 1918 November 13","6","5752"
"1918","Daily News Record - 1918 November 14","6","5753"
"1918","Daily News Record - 1918 November 15","12","5754"
"1918","Daily News Record - 1918 November 16","8","5755"
"1918","Daily News Record - 1918 November 18","6","5756"
"1918","Daily News Record - 1918 November 19","6","5757"
"1918","Daily News Record - 1918 November 20","6","5758"
"1918","Daily News Record - 1918 November 21","6","5759"
"1918","Daily News Record - 1918 November 22","8","5760"
"1918","Daily News Record - 1918 November 23","6","5761"
"1918","Daily News Record - 1918 November 25","4","5762"
"1918","Daily News Record - 1918 November 26","6","5763"
"1918","Daily News Record - 1918 November 27","6","5764"
"1918","Daily News Record - 1918 November 29","6","5765"
"1918","Daily News Record - 1918 November 30","6","5766"
"1918","Daily News Record - 1918 December 02","4","5767"
"1918","Daily News Record - 1918 December 03","6","5768"
"1918","Daily News Record - 1918 December 04","6","5769"
"1918","Daily News Record - 1918 December 05","6","5770"
"1918","Daily News Record - 1918 December 06","6","5771"
"1918","Daily News Record - 1918 December 07","6","5772"
"1918","Daily News Record - 1918 December 09","6","5773"
"1918","Daily News Record - 1918 December 10","8","5774"
"1918","Daily News Record - 1918 December 11","6","5775"
"1918","Daily News Record - 1918 December 12","8","5776"
"1918","Daily News Record - 1918 December 13","8","5777"
"1918","Daily News Record - 1918 December 14","8","5778"
"1918","Daily News Record - 1918 December 16","6","5779"
"1918","Daily News Record - 1918 December 17","12","5780"
"1918","Daily News Record - 1918 December 18","8","5781"
"1918","Daily News Record - 1918 December 19","6","5782"
"1918","Daily News Record - 1918 December 20","8","5783"
"1918","Daily News Record - 1918 December 21","6","5784"
"1918","Daily News Record - 1918 December 23","8","5785"
"1918","Daily News Record - 1918 December 24","6","5786"
"1918","Daily News Record - 1918 December 26","4","5787"
"1918","Daily News Record - 1918 December 27","6","5788"
"1918","Daily News Record - 1918 December 30","4","5789"
"1918","Daily News Record - 1918 December 31","4","5790"
"1919","Daily News Record - 1919 January 02","6","5791"
"1919","Daily News Record - 1919 January 03","6","5792"
"1919","Daily News Record - 1919 January 04","6","5793"
"1919","Daily News Record - 1919 January 07","6","5794"
"1919","Daily News Record - 1919 January 08","6","5795"
"1919","Daily News Record - 1919 January 09","6","5796"
"1919","Daily News Record - 1919 January 10","8","5797"
"1919","Daily News Record - 1919 January 11","6","5798"
"1919","Daily News Record - 1919 January 12","6","5799"
"1919","Daily News Record - 1919 January 14","6","5800"
"1919","Daily News Record - 1919 January 15","6","5801"
"1919","Daily News Record - 1919 January 16","6","5802"
"1919","Daily News Record - 1919 January 17","8","5803"
"1919","Daily News Record - 1919 January 18","6","5804"
"1919","Daily News Record - 1919 January 20","6","5805"
"1919","Daily News Record - 1919 January 21","4","5806"
"1919","Daily News Record - 1919 January 22","6","5807"
"1919","Daily News Record - 1919 January 23","6","5808"
"1919","Daily News Record - 1919 January 24","8","5809"
"1919","Daily News Record - 1919 January 25","6","5810"
"1919","Daily News Record - 1919 January 28","6","5811"
"1919","Daily News Record - 1919 January 29","6","5812"
"1919","Daily News Record - 1919 January 30","6","5813"
"1919","Daily News Record - 1919 January 31","6","5814"
"1919","Daily News Record - 1919 February 01","6","5815"
"1919","Daily News Record - 1919 February 03","4","5816"
"1919","Daily News Record - 1919 February 04","6","5817"
"1919","Daily News Record - 1919 February 05","6","5818"
"1919","Daily News Record - 1919 February 06","6","5819"
"1919","Daily News Record - 1919 February 07","6","5820"
"1919","Daily News Record - 1919 February 08","6","5821"
"1919","Daily News Record - 1919 February 10","6","5822"
"1919","Daily News Record - 1919 February 11","6","5823"
"1919","Daily News Record - 1919 February 12","6","5824"
"1919","Daily News Record - 1919 February 13","6","5825"
"1919","Daily News Record - 1919 February 14","8","5826"
"1919","Daily News Record - 1919 February 15","6","5827"
"1919","Daily News Record - 1919 February 17","6","5828"
"1919","Daily News Record - 1919 February 18","6","5829"
"1919","Daily News Record - 1919 February 19","6","5830"
"1919","Daily News Record - 1919 February 21","8","5831"
"1919","Daily News Record - 1919 February 24","6","5832"
"1919","Daily News Record - 1919 February 25","6","5833"
"1919","Daily News Record - 1919 February 26","6","5834"
"1919","Daily News Record - 1919 February 28","8","5835"
"1919","Daily News Record - 1919 March 01","6","5836"
"1919","Daily News Record - 1919 March 05","6","5837"
"1919","Daily News Record - 1919 March 06","8","5838"
"1919","Daily News Record - 1919 March 07","8","5839"
"1919","Daily News Record - 1919 March 08","8","5840"
"1919","Daily News Record - 1919 March 10","8","5841"
"1919","Daily News Record - 1919 March 14","6","5842"
"1919","Daily News Record - 1919 March 18","8","5843"
"1919","Daily News Record - 1919 March 22","6","5844"
"1919","Daily News Record - 1919 March 25","6","5845"
"1919","Daily News Record - 1919 March 26","6","5846"
"1919","Daily News Record - 1919 March 27","12","5847"
"1919","Daily News Record - 1919 March 28","6","5848"
"1919","Daily News Record - 1919 March 29","8","5849"
"1919","Daily News Record - 1919 March 31","6","5850"
