"year","news","pages","sort"
"1998","Daily News Record - 1998 June 24","27","20657"
"1998","Daily News Record - 1998 June 25","68","20658"
"1998","Daily News Record - 1998 June 26","60","20659"
"1998","Daily News Record - 1998 June 27","40","20660"
"1998","Daily News Record - 1998 June 29","24","20661"
"1998","Daily News Record - 1998 June 30","25","20662"
"1998","Daily News Record - 1998 July 01","32","20663"
"1998","Daily News Record - 1998 July 02","32","20664"
"1998","Daily News Record - 1998 July 03","62","20665"
"1998","Daily News Record - 1998 July 06","28","20666"
"1998","Daily News Record - 1998 July 07","25","20667"
"1998","Daily News Record - 1998 July 08","31","20668"
"1998","Daily News Record - 1998 July 09","28","20669"
"1998","Daily News Record - 1998 July 10","56","20670"
"1998","Daily News Record - 1998 July 11","44","20671"
"1998","Daily News Record - 1998 July 13","25","20672"
"1998","Daily News Record - 1998 July 14","27","20673"
"1998","Daily News Record - 1998 July 15","35","20674"
"1998","Daily News Record - 1998 July 16","32","20675"
"1998","Daily News Record - 1998 July 17","56","20676"
"1998","Daily News Record - 1998 July 18","44","20677"
"1998","Daily News Record - 1998 July 20","24","20678"
"1998","Daily News Record - 1998 July 21","24","20679"
"1998","Daily News Record - 1998 July 22","35","20680"
"1998","Daily News Record - 1998 July 23","28","20681"
"1998","Daily News Record - 1998 July 24","56","20682"
"1998","Daily News Record - 1998 July 25","40","20683"
"1998","Daily News Record - 1998 July 27","24","20684"
"1998","Daily News Record - 1998 July 28","24","20685"
"1998","Daily News Record - 1998 July 29","30","20686"
"1998","Daily News Record - 1998 July 30","28","20687"
"1998","Daily News Record - 1998 July 31","56","20688"
"1998","Daily News Record - 1998 August 01","47","20689"
"1998","Daily News Record - 1998 August 03","24","20690"
"1998","Daily News Record - 1998 August 04","25","20691"
"1998","Daily News Record - 1998 August 05","33","20692"
"1998","Daily News Record - 1998 August 06","48","20693"
"1998","Daily News Record - 1998 August 07","56","20694"
"1998","Daily News Record - 1998 August 08","42","20695"
"1998","Daily News Record - 1998 August 10","24","20696"
"1998","Daily News Record - 1998 August 11","25","20697"
"1998","Daily News Record - 1998 August 12","33","20698"
"1998","Daily News Record - 1998 August 13","52","20699"
"1998","Daily News Record - 1998 August 14","76","20700"
"1998","Daily News Record - 1998 August 15","46","20701"
"1998","Daily News Record - 1998 August 17","24","20702"
"1998","Daily News Record - 1998 August 18","26","20703"
"1998","Daily News Record - 1998 August 19","37","20704"
"1998","Daily News Record - 1998 August 20","32","20705"
"1998","Daily News Record - 1998 August 21","58","20706"
"1998","Daily News Record - 1998 August 22","44","20707"
"1998","Daily News Record - 1998 August 24","24","20708"
"1998","Daily News Record - 1998 August 25","25","20709"
"1998","Daily News Record - 1998 August 26","31","20710"
"1998","Daily News Record - 1998 August 27","28","20711"
"1998","Daily News Record - 1998 August 28","64","20712"
"1998","Daily News Record - 1998 August 29","42","20713"
"1998","Daily News Record - 1998 August 31","24","20714"
"1998","Daily News Record - 1998 September 01","25","20715"
"1998","Daily News Record - 1998 September 02","30","20716"
"1998","Daily News Record - 1998 September 03","36","20717"
"1998","Daily News Record - 1998 September 04","83","20718"
"1998","Daily News Record - 1998 September 05","50","20719"
"1998","Daily News Record - 1998 September 08","28","20720"
"1998","Daily News Record - 1998 September 09","31","20721"
"1998","Daily News Record - 1998 September 10","28","20722"
"1998","Daily News Record - 1998 September 11","75","20723"
"1998","Daily News Record - 1998 September 12","50","20724"
"1998","Daily News Record - 1998 September 14","24","20725"
"1998","Daily News Record - 1998 September 15","25","20726"
"1998","Daily News Record - 1998 September 16","43","20727"
"1998","Daily News Record - 1998 September 17","32","20728"
"1998","Daily News Record - 1998 September 18","79","20729"
"1998","Daily News Record - 1998 September 19","48","20730"
"1998","Daily News Record - 1998 September 21","24","20731"
"1998","Daily News Record - 1998 September 22","27","20732"
"1998","Daily News Record - 1998 September 23","33","20733"
"1998","Daily News Record - 1998 September 24","46","20734"
"1998","Daily News Record - 1998 September 25","79","20735"
"1998","Daily News Record - 1998 September 26","44","20736"
"1998","Daily News Record - 1998 September 28","24","20737"
"1998","Daily News Record - 1998 September 29","25","20738"
"1998","Daily News Record - 1998 September 30","31","20739"
"1998","Daily News Record - 1998 October 01","28","20740"
"1998","Daily News Record - 1998 October 02","76","20741"
"1998","Daily News Record - 1998 October 03","50","20742"
"1998","Daily News Record - 1998 October 05","36","20743"
"1998","Daily News Record - 1998 October 06","25","20744"
"1998","Daily News Record - 1998 October 07","33","20745"
"1998","Daily News Record - 1998 October 08","48","20746"
"1998","Daily News Record - 1998 October 09","60","20747"
"1998","Daily News Record - 1998 October 10","48","20748"
"1998","Daily News Record - 1998 October 12","24","20749"
"1998","Daily News Record - 1998 October 13","25","20750"
"1998","Daily News Record - 1998 October 14","43","20751"
"1998","Daily News Record - 1998 October 15","28","20752"
"1998","Daily News Record - 1998 October 16","87","20753"
"1998","Daily News Record - 1998 October 17","44","20754"
"1998","Daily News Record - 1998 October 19","24","20755"
"1998","Daily News Record - 1998 October 20","25","20756"
"1998","Daily News Record - 1998 October 21","33","20757"
"1998","Daily News Record - 1998 October 22","64","20758"
"1998","Daily News Record - 1998 October 23","79","20759"
"1998","Daily News Record - 1998 October 24","44","20760"
"1998","Daily News Record - 1998 October 26","24","20761"
"1998","Daily News Record - 1998 October 27","25","20762"
"1998","Daily News Record - 1998 October 28","29","20763"
"1998","Daily News Record - 1998 October 29","28","20764"
"1998","Daily News Record - 1998 October 30","72","20765"
"1998","Daily News Record - 1998 October 31","42","20766"
"1998","Daily News Record - 1998 November 02","31","20767"
"1998","Daily News Record - 1998 November 03","25","20768"
"1998","Daily News Record - 1998 November 04","29","20769"
"1998","Daily News Record - 1998 November 05","32","20770"
"1998","Daily News Record - 1998 November 06","75","20771"
"1998","Daily News Record - 1998 November 07","48","20772"
"1998","Daily News Record - 1998 November 09","24","20773"
"1998","Daily News Record - 1998 November 10","37","20774"
"1998","Daily News Record - 1998 November 11","34","20775"
"1998","Daily News Record - 1998 November 12","28","20776"
"1998","Daily News Record - 1998 November 13","88","20777"
"1998","Daily News Record - 1998 November 14","46","20778"
"1998","Daily News Record - 1998 November 16","24","20779"
"1998","Daily News Record - 1998 November 17","25","20780"
"1998","Daily News Record - 1998 November 18","28","20781"
"1998","Daily News Record - 1998 November 19","30","20782"
"1998","Daily News Record - 1998 November 20","56","20783"
"1998","Daily News Record - 1998 November 21","44","20784"
"1998","Daily News Record - 1998 November 23","63","20785"
"1998","Daily News Record - 1998 November 24","25","20786"
"1998","Daily News Record - 1998 November 25","54","20787"
"1998","Daily News Record - 1998 November 27","64","20788"
"1998","Daily News Record - 1998 November 28","44","20789"
"1998","Daily News Record - 1998 November 30","24","20790"
"1998","Daily News Record - 1998 December 01","25","20791"
"1998","Daily News Record - 1998 December 02","31","20792"
"1998","Daily News Record - 1998 December 03","34","20793"
"1998","Daily News Record - 1998 December 04","62","20794"
"1998","Daily News Record - 1998 December 05","46","20795"
"1998","Daily News Record - 1998 December 07","32","20796"
"1998","Daily News Record - 1998 December 08","25","20797"
"1998","Daily News Record - 1998 December 09","38","20798"
"1998","Daily News Record - 1998 December 10","36","20799"
"1998","Daily News Record - 1998 December 11","64","20800"
"1998","Daily News Record - 1998 December 12","46","20801"
"1998","Daily News Record - 1998 December 14","24","20802"
"1998","Daily News Record - 1998 December 15","27","20803"
"1998","Daily News Record - 1998 December 16","36","20804"
"1998","Daily News Record - 1998 December 17","33","20805"
"1998","Daily News Record - 1998 December 18","60","20806"
"1998","Daily News Record - 1998 December 19","44","20807"
"1998","Daily News Record - 1998 December 21","26","20808"
"1998","Daily News Record - 1998 December 22","25","20809"
"1998","Daily News Record - 1998 December 23","42","20810"
"1998","Daily News Record - 1998 December 24","48","20811"
"1998","Daily News Record - 1998 December 26","42","20812"
"1998","Daily News Record - 1998 December 28","30","20813"
"1998","Daily News Record - 1998 December 29","24","20814"
"1998","Daily News Record - 1998 December 30","36","20815"
"1998","Daily News Record - 1998 December 31","51","20816"
"1999","Daily News Record - 1999 January 02","40","20817"
"1999","Daily News Record - 1999 January 04","31","20818"
"1999","Daily News Record - 1999 January 05","25","20819"
"1999","Daily News Record - 1999 January 06","29","20820"
"1999","Daily News Record - 1999 January 07","28","20821"
"1999","Daily News Record - 1999 January 08","54","20822"
"1999","Daily News Record - 1999 January 09","37","20823"
"1999","Daily News Record - 1999 January 11","24","20824"
"1999","Daily News Record - 1999 January 12","25","20825"
"1999","Daily News Record - 1999 January 13","27","20826"
"1999","Daily News Record - 1999 January 14","28","20827"
"1999","Daily News Record - 1999 January 15","68","20828"
"1999","Daily News Record - 1999 January 16","38","20829"
"1999","Daily News Record - 1999 January 18","24","20830"
"1999","Daily News Record - 1999 January 19","25","20831"
"1999","Daily News Record - 1999 January 20","35","20832"
"1999","Daily News Record - 1999 January 21","28","20833"
"1999","Daily News Record - 1999 January 22","52","20834"
"1999","Daily News Record - 1999 January 23","36","20835"
"1999","Daily News Record - 1999 January 25","24","20836"
"1999","Daily News Record - 1999 January 26","26","20837"
"1999","Daily News Record - 1999 January 27","31","20838"
"1999","Daily News Record - 1999 January 28","28","20839"
"1999","Daily News Record - 1999 January 29","58","20840"
"1999","Daily News Record - 1999 January 30","43","20841"
"1999","Daily News Record - 1999 February 01","31","20842"
"1999","Daily News Record - 1999 February 02","25","20843"
"1999","Daily News Record - 1999 February 03","35","20844"
"1999","Daily News Record - 1999 February 04","27","20845"
"1999","Daily News Record - 1999 February 05","56","20846"
"1999","Daily News Record - 1999 February 06","40","20847"
"1999","Daily News Record - 1999 February 08","25","20848"
"1999","Daily News Record - 1999 February 09","25","20849"
"1999","Daily News Record - 1999 February 10","33","20850"
"1999","Daily News Record - 1999 February 11","52","20851"
"1999","Daily News Record - 1999 February 12","56","20852"
"1999","Daily News Record - 1999 February 13","56","20853"
"1999","Daily News Record - 1999 February 15","24","20854"
"1999","Daily News Record - 1999 February 16","25","20855"
"1999","Daily News Record - 1999 February 17","31","20856"
"1999","Daily News Record - 1999 February 18","28","20857"
"1999","Daily News Record - 1999 February 19","52","20858"
"1999","Daily News Record - 1999 February 20","40","20859"
"1999","Daily News Record - 1999 February 22","24","20860"
"1999","Daily News Record - 1999 February 23","27","20861"
"1999","Daily News Record - 1999 February 24","33","20862"
"1999","Daily News Record - 1999 February 25","63","20863"
"1999","Daily News Record - 1999 February 26","56","20864"
"1999","Daily News Record - 1999 February 27","46","20865"
"1999","Daily News Record - 1999 March 01","32","20866"
"1999","Daily News Record - 1999 March 02","25","20867"
"1999","Daily News Record - 1999 March 03","30","20868"
"1999","Daily News Record - 1999 March 04","28","20869"
"1999","Daily News Record - 1999 March 05","52","20870"
"1999","Daily News Record - 1999 March 06","40","20871"
"1999","Daily News Record - 1999 March 08","24","20872"
"1999","Daily News Record - 1999 March 09","25","20873"
"1999","Daily News Record - 1999 March 10","33","20874"
"1999","Daily News Record - 1999 March 11","60","20875"
"1999","Daily News Record - 1999 March 12","72","20876"
"1999","Daily News Record - 1999 March 13","44","20877"
"1999","Daily News Record - 1999 March 15","24","20878"
"1999","Daily News Record - 1999 March 16","25","20879"
"1999","Daily News Record - 1999 March 17","30","20880"
"1999","Daily News Record - 1999 March 18","28","20881"
"1999","Daily News Record - 1999 March 19","56","20882"
"1999","Daily News Record - 1999 March 20","46","20883"
"1999","Daily News Record - 1999 March 22","24","20884"
"1999","Daily News Record - 1999 March 23","25","20885"
"1999","Daily News Record - 1999 March 24","35","20886"
"1999","Daily News Record - 1999 March 25","28","20887"
"1999","Daily News Record - 1999 March 26","67","20888"
"1999","Daily News Record - 1999 March 27","46","20889"
"1999","Daily News Record - 1999 March 29","28","20890"
"1999","Daily News Record - 1999 March 30","25","20891"
"1999","Daily News Record - 1999 March 31","34","20892"
"1999","Daily News Record - 1999 April 01","28","20893"
"1999","Daily News Record - 1999 April 02","56","20894"
"1999","Daily News Record - 1999 April 03","40","20895"
"1999","Daily News Record - 1999 April 05","35","20896"
"1999","Daily News Record - 1999 April 06","29","20897"
"1999","Daily News Record - 1999 April 07","35","20898"
"1999","Daily News Record - 1999 April 08","34","20899"
"1999","Daily News Record - 1999 April 09","56","20900"
"1999","Daily News Record - 1999 April 10","44","20901"
"1999","Daily News Record - 1999 April 12","24","20902"
"1999","Daily News Record - 1999 April 13","25","20903"
"1999","Daily News Record - 1999 April 14","37","20904"
"1999","Daily News Record - 1999 April 15","28","20905"
"1999","Daily News Record - 1999 April 16","60","20906"
"1999","Daily News Record - 1999 April 17","44","20907"
"1999","Daily News Record - 1999 April 19","24","20908"
"1999","Daily News Record - 1999 April 20","25","20909"
"1999","Daily News Record - 1999 April 21","27","20910"
"1999","Daily News Record - 1999 April 22","28","20911"
"1999","Daily News Record - 1999 April 23","64","20912"
"1999","Daily News Record - 1999 April 24","46","20913"
"1999","Daily News Record - 1999 April 26","24","20914"
"1999","Daily News Record - 1999 April 27","25","20915"
"1999","Daily News Record - 1999 April 28","30","20916"
"1999","Daily News Record - 1999 April 29","30","20917"
"1999","Daily News Record - 1999 April 30","60","20918"
"1999","Daily News Record - 1999 May 01","43","20919"
"1999","Daily News Record - 1999 May 03","32","20920"
"1999","Daily News Record - 1999 May 04","125","20921"
"1999","Daily News Record - 1999 May 05","31","20922"
"1999","Daily News Record - 1999 May 06","32","20923"
"1999","Daily News Record - 1999 May 07","72","20924"
"1999","Daily News Record - 1999 May 08","63","20925"
"1999","Daily News Record - 1999 May 10","24","20926"
"1999","Daily News Record - 1999 May 11","27","20927"
"1999","Daily News Record - 1999 May 12","31","20928"
"1999","Daily News Record - 1999 May 13","33","20929"
"1999","Daily News Record - 1999 May 14","60","20930"
"1999","Daily News Record - 1999 May 15","44","20931"
"1999","Daily News Record - 1999 May 17","24","20932"
"1999","Daily News Record - 1999 May 18","25","20933"
"1999","Daily News Record - 1999 May 19","39","20934"
"1999","Daily News Record - 1999 May 20","32","20935"
"1999","Daily News Record - 1999 May 21","60","20936"
"1999","Daily News Record - 1999 May 22","40","20937"
"1999","Daily News Record - 1999 May 24","24","20938"
"1999","Daily News Record - 1999 May 25","25","20939"
"1999","Daily News Record - 1999 May 26","35","20940"
"1999","Daily News Record - 1999 May 27","32","20941"
"1999","Daily News Record - 1999 May 28","123","20942"
"1999","Daily News Record - 1999 May 29","46","20943"
"1999","Daily News Record - 1999 June 01","24","20944"
"1999","Daily News Record - 1999 June 02","29","20945"
"1999","Daily News Record - 1999 June 03","28","20946"
"1999","Daily News Record - 1999 June 04","86","20947"
"1999","Daily News Record - 1999 June 05","40","20948"
"1999","Daily News Record - 1999 June 07","33","20949"
"1999","Daily News Record - 1999 June 08","25","20950"
"1999","Daily News Record - 1999 June 09","34","20951"
"1999","Daily News Record - 1999 June 10","34","20952"
"1999","Daily News Record - 1999 June 11","56","20953"
"1999","Daily News Record - 1999 June 12","38","20954"
"1999","Daily News Record - 1999 June 14","24","20955"
"1999","Daily News Record - 1999 June 15","25","20956"
"1999","Daily News Record - 1999 June 16","34","20957"
"1999","Daily News Record - 1999 June 17","32","20958"
"1999","Daily News Record - 1999 June 18","64","20959"
"1999","Daily News Record - 1999 June 19","40","20960"
"1999","Daily News Record - 1999 June 21","24","20961"
"1999","Daily News Record - 1999 June 22","25","20962"
"1999","Daily News Record - 1999 June 23","33","20963"
"1999","Daily News Record - 1999 June 24","60","20964"
"1999","Daily News Record - 1999 June 25","56","20965"
"1999","Daily News Record - 1999 June 26","39","20966"
"1999","Daily News Record - 1999 June 28","28","20967"
"1999","Daily News Record - 1999 June 29","25","20968"
"1999","Daily News Record - 1999 June 30","32","20969"
"1999","Daily News Record - 1999 July 01","28","20970"
"1999","Daily News Record - 1999 July 02","62","20971"
"1999","Daily News Record - 1999 July 03","43","20972"
"1999","Daily News Record - 1999 July 06","28","20973"
"1999","Daily News Record - 1999 July 07","31","20974"
"1999","Daily News Record - 1999 July 08","28","20975"
"1999","Daily News Record - 1999 July 09","56","20976"
"1999","Daily News Record - 1999 July 10","40","20977"
"1999","Daily News Record - 1999 July 12","24","20978"
"1999","Daily News Record - 1999 July 13","25","20979"
"1999","Daily News Record - 1999 July 14","27","20980"
"1999","Daily News Record - 1999 July 15","28","20981"
"1999","Daily News Record - 1999 July 16","76","20982"
"1999","Daily News Record - 1999 July 17","44","20983"
"1999","Daily News Record - 1999 July 19","24","20984"
"1999","Daily News Record - 1999 July 20","25","20985"
"1999","Daily News Record - 1999 July 21","27","20986"
"1999","Daily News Record - 1999 July 22","28","20987"
"1999","Daily News Record - 1999 July 23","56","20988"
"1999","Daily News Record - 1999 July 24","44","20989"
"1999","Daily News Record - 1999 July 26","28","20990"
"1999","Daily News Record - 1999 July 27","25","20991"
"1999","Daily News Record - 1999 July 28","34","20992"
"1999","Daily News Record - 1999 July 29","34","20993"
"1999","Daily News Record - 1999 July 30","60","20994"
"1999","Daily News Record - 1999 July 31","47","20995"
"1999","Daily News Record - 1999 August 02","28","20996"
"1999","Daily News Record - 1999 August 03","25","20997"
"1999","Daily News Record - 1999 August 04","35","20998"
"1999","Daily News Record - 1999 August 05","32","20999"
"1999","Daily News Record - 1999 August 06","60","21000"
"1999","Daily News Record - 1999 August 07","44","21001"
"1999","Daily News Record - 1999 August 09","24","21002"
"1999","Daily News Record - 1999 August 10","25","21003"
"1999","Daily News Record - 1999 August 11","30","21004"
"1999","Daily News Record - 1999 August 12","28","21005"
"1999","Daily News Record - 1999 August 13","80","21006"
"1999","Daily News Record - 1999 August 14","50","21007"
"1999","Daily News Record - 1999 August 16","24","21008"
"1999","Daily News Record - 1999 August 17","29","21009"
"1999","Daily News Record - 1999 August 18","31","21010"
"1999","Daily News Record - 1999 August 19","28","21011"
"1999","Daily News Record - 1999 August 20","60","21012"
"1999","Daily News Record - 1999 August 21","48","21013"
"1999","Daily News Record - 1999 August 23","28","21014"
"1999","Daily News Record - 1999 August 24","25","21015"
"1999","Daily News Record - 1999 August 25","34","21016"
"1999","Daily News Record - 1999 August 26","32","21017"
"1999","Daily News Record - 1999 August 27","64","21018"
"1999","Daily News Record - 1999 August 28","46","21019"
"1999","Daily News Record - 1999 August 30","28","21020"
"1999","Daily News Record - 1999 August 31","25","21021"
"1999","Daily News Record - 1999 September 01","32","21022"
"1999","Daily News Record - 1999 September 02","28","21023"
"1999","Daily News Record - 1999 September 03","95","21024"
"1999","Daily News Record - 1999 September 04","45","21025"
"1999","Daily News Record - 1999 September 07","28","21026"
"1999","Daily News Record - 1999 September 08","31","21027"
"1999","Daily News Record - 1999 September 09","28","21028"
"1999","Daily News Record - 1999 September 10","111","21029"
"1999","Daily News Record - 1999 September 11","47","21030"
"1999","Daily News Record - 1999 September 13","28","21031"
"1999","Daily News Record - 1999 September 14","25","21032"
"1999","Daily News Record - 1999 September 15","43","21033"
"1999","Daily News Record - 1999 September 16","36","21034"
"1999","Daily News Record - 1999 September 17","76","21035"
"1999","Daily News Record - 1999 September 18","44","21036"
"1999","Daily News Record - 1999 September 20","30","21037"
"1999","Daily News Record - 1999 September 21","25","21038"
"1999","Daily News Record - 1999 September 22","31","21039"
"1999","Daily News Record - 1999 September 23","34","21040"
"1999","Daily News Record - 1999 September 24","79","21041"
"1999","Daily News Record - 1999 September 25","44","21042"
"1999","Daily News Record - 1999 September 27","28","21043"
"1999","Daily News Record - 1999 September 28","29","21044"
"1999","Daily News Record - 1999 September 29","32","21045"
"1999","Daily News Record - 1999 September 30","28","21046"
"1999","Daily News Record - 1999 October 01","60","21047"
"1999","Daily News Record - 1999 October 02","44","21048"
"1999","Daily News Record - 1999 October 04","30","21049"
"1999","Daily News Record - 1999 October 05","29","21050"
"1999","Daily News Record - 1999 October 06","35","21051"
"1999","Daily News Record - 1999 October 07","46","21052"
"1999","Daily News Record - 1999 October 08","60","21053"
"1999","Daily News Record - 1999 October 09","49","21054"
"1999","Daily News Record - 1999 October 11","28","21055"
"1999","Daily News Record - 1999 October 12","25","21056"
"1999","Daily News Record - 1999 October 13","39","21057"
"1999","Daily News Record - 1999 October 14","32","21058"
"1999","Daily News Record - 1999 October 15","80","21059"
"1999","Daily News Record - 1999 October 16","48","21060"
"1999","Daily News Record - 1999 October 18","36","21061"
"1999","Daily News Record - 1999 October 19","25","21062"
"1999","Daily News Record - 1999 October 20","34","21063"
"1999","Daily News Record - 1999 October 21","52","21064"
"1999","Daily News Record - 1999 October 22","87","21065"
"1999","Daily News Record - 1999 October 23","47","21066"
"1999","Daily News Record - 1999 October 25","28","21067"
"1999","Daily News Record - 1999 October 26","25","21068"
"1999","Daily News Record - 1999 October 27","35","21069"
"1999","Daily News Record - 1999 October 28","32","21070"
"1999","Daily News Record - 1999 October 29","81","21071"
"1999","Daily News Record - 1999 October 30","54","21072"
"1999","Daily News Record - 1999 November 01","32","21073"
"1999","Daily News Record - 1999 November 02","25","21074"
"1999","Daily News Record - 1999 November 03","34","21075"
"1999","Daily News Record - 1999 November 04","33","21076"
"1999","Daily News Record - 1999 November 05","86","21077"
"1999","Daily News Record - 1999 November 06","52","21078"
"1999","Daily News Record - 1999 November 08","35","21079"
"1999","Daily News Record - 1999 November 09","25","21080"
"1999","Daily News Record - 1999 November 10","35","21081"
"1999","Daily News Record - 1999 November 11","32","21082"
"1999","Daily News Record - 1999 November 12","97","21083"
"1999","Daily News Record - 1999 November 13","46","21084"
"1999","Daily News Record - 1999 November 15","30","21085"
"1999","Daily News Record - 1999 November 16","25","21086"
"1999","Daily News Record - 1999 November 17","32","21087"
"1999","Daily News Record - 1999 November 18","34","21088"
"1999","Daily News Record - 1999 November 19","82","21089"
"1999","Daily News Record - 1999 November 20","48","21090"
"1999","Daily News Record - 1999 November 22","71","21091"
"1999","Daily News Record - 1999 November 23","25","21092"
"1999","Daily News Record - 1999 November 24","52","21093"
"1999","Daily News Record - 1999 November 26","68","21094"
"1999","Daily News Record - 1999 November 27","48","21095"
"1999","Daily News Record - 1999 November 29","32","21096"
"1999","Daily News Record - 1999 November 30","31","21097"
"1999","Daily News Record - 1999 December 01","35","21098"
"1999","Daily News Record - 1999 December 02","36","21099"
"1999","Daily News Record - 1999 December 03","60","21100"
"1999","Daily News Record - 1999 December 04","45","21101"
"1999","Daily News Record - 1999 December 06","34","21102"
"1999","Daily News Record - 1999 December 07","28","21103"
"1999","Daily News Record - 1999 December 08","38","21104"
"1999","Daily News Record - 1999 December 09","34","21105"
"1999","Daily News Record - 1999 December 10","66","21106"
"1999","Daily News Record - 1999 December 11","49","21107"
"1999","Daily News Record - 1999 December 13","32","21108"
"1999","Daily News Record - 1999 December 14","28","21109"
"1999","Daily News Record - 1999 December 15","36","21110"
"1999","Daily News Record - 1999 December 16","36","21111"
"1999","Daily News Record - 1999 December 17","64","21112"
"1999","Daily News Record - 1999 December 18","46","21113"
"1999","Daily News Record - 1999 December 20","32","21114"
"1999","Daily News Record - 1999 December 21","28","21115"
"1999","Daily News Record - 1999 December 22","36","21116"
"1999","Daily News Record - 1999 December 23","44","21117"
"1999","Daily News Record - 1999 December 24","59","21118"
"1999","Daily News Record - 1999 December 27","42","21119"
"1999","Daily News Record - 1999 December 28","24","21120"
"1999","Daily News Record - 1999 December 29","39","21121"
"1999","Daily News Record - 1999 December 30","38","21122"
"1999","Daily News Record - 1999 December 31","111","21123"
"2000","Daily News Record - 2000 January 03","28","21124"
"2000","Daily News Record - 2000 January 04","24","21125"
"2000","Daily News Record - 2000 January 05","30","21126"
"2000","Daily News Record - 2000 January 06","24","21127"
"2000","Daily News Record - 2000 January 07","52","21128"
"2000","Daily News Record - 2000 January 08","40","21129"
"2000","Daily News Record - 2000 January 10","28","21130"
"2000","Daily News Record - 2000 January 11","24","21131"
"2000","Daily News Record - 2000 January 12","35","21132"
"2000","Daily News Record - 2000 January 13","28","21133"
"2000","Daily News Record - 2000 January 14","68","21134"
"2000","Daily News Record - 2000 January 15","44","21135"
"2000","Daily News Record - 2000 January 17","28","21136"
"2000","Daily News Record - 2000 January 18","24","21137"
"2000","Daily News Record - 2000 January 19","35","21138"
"2000","Daily News Record - 2000 January 20","28","21139"
"2000","Daily News Record - 2000 January 21","56","21140"
"2000","Daily News Record - 2000 January 22","40","21141"
"2000","Daily News Record - 2000 January 24","28","21142"
"2000","Daily News Record - 2000 January 25","24","21143"
"2000","Daily News Record - 2000 January 26","34","21144"
"2000","Daily News Record - 2000 January 27","28","21145"
"2000","Daily News Record - 2000 January 28","56","21146"
"2000","Daily News Record - 2000 January 29","42","21147"
"2000","Daily News Record - 2000 January 31","28","21148"
"2000","Daily News Record - 2000 February 01","24","21149"
"2000","Daily News Record - 2000 February 02","33","21150"
"2000","Daily News Record - 2000 February 03","28","21151"
"2000","Daily News Record - 2000 February 04","52","21152"
"2000","Daily News Record - 2000 February 05","40","21153"
"2000","Daily News Record - 2000 February 07","28","21154"
"2000","Daily News Record - 2000 February 08","24","21155"
"2000","Daily News Record - 2000 February 09","34","21156"
"2000","Daily News Record - 2000 February 10","55","21157"
"2000","Daily News Record - 2000 February 11","56","21158"
"2000","Daily News Record - 2000 February 12","45","21159"
"2000","Daily News Record - 2000 February 14","32","21160"
"2000","Daily News Record - 2000 February 15","24","21161"
"2000","Daily News Record - 2000 February 16","31","21162"
"2000","Daily News Record - 2000 February 17","28","21163"
"2000","Daily News Record - 2000 February 18","60","21164"
"2000","Daily News Record - 2000 February 19","49","21165"
"2000","Daily News Record - 2000 February 21","31","21166"
"2000","Daily News Record - 2000 February 22","24","21167"
"2000","Daily News Record - 2000 February 23","31","21168"
"2000","Daily News Record - 2000 February 24","28","21169"
"2000","Daily News Record - 2000 February 25","60","21170"
"2000","Daily News Record - 2000 February 26","51","21171"
"2000","Daily News Record - 2000 February 28","28","21172"
"2000","Daily News Record - 2000 February 29","24","21173"
"2000","Daily News Record - 2000 March 01","35","21174"
"2000","Daily News Record - 2000 March 02","28","21175"
"2000","Daily News Record - 2000 March 03","56","21176"
"2000","Daily News Record - 2000 March 04","46","21177"
"2000","Daily News Record - 2000 March 06","24","21178"
"2000","Daily News Record - 2000 March 07","24","21179"
"2000","Daily News Record - 2000 March 08","34","21180"
"2000","Daily News Record - 2000 March 09","68","21181"
"2000","Daily News Record - 2000 March 10","76","21182"
"2000","Daily News Record - 2000 March 11","43","21183"
"2000","Daily News Record - 2000 March 13","31","21184"
"2000","Daily News Record - 2000 March 14","24","21185"
"2000","Daily News Record - 2000 March 15","39","21186"
"2000","Daily News Record - 2000 March 16","28","21187"
"2000","Daily News Record - 2000 March 17","60","21188"
"2000","Daily News Record - 2000 March 18","49","21189"
"2000","Daily News Record - 2000 March 20","28","21190"
"2000","Daily News Record - 2000 March 21","24","21191"
"2000","Daily News Record - 2000 March 22","32","21192"
"2000","Daily News Record - 2000 March 23","32","21193"
"2000","Daily News Record - 2000 March 24","64","21194"
"2000","Daily News Record - 2000 March 25","51","21195"
"2000","Daily News Record - 2000 March 27","28","21196"
"2000","Daily News Record - 2000 March 28","52","21197"
"2000","Daily News Record - 2000 March 29","36","21198"
"2000","Daily News Record - 2000 March 30","28","21199"
"2000","Daily News Record - 2000 March 31","56","21200"
"2000","Daily News Record - 2000 April 01","46","21201"
"2000","Daily News Record - 2000 April 03","28","21202"
"2000","Daily News Record - 2000 April 04","28","21203"
"2000","Daily News Record - 2000 April 05","28","21204"
"2000","Daily News Record - 2000 April 06","28","21205"
"2000","Daily News Record - 2000 April 07","60","21206"
"2000","Daily News Record - 2000 April 08","50","21207"
"2000","Daily News Record - 2000 April 10","24","21208"
"2000","Daily News Record - 2000 April 11","24","21209"
"2000","Daily News Record - 2000 April 12","37","21210"
"2000","Daily News Record - 2000 April 13","32","21211"
"2000","Daily News Record - 2000 April 14","64","21212"
"2000","Daily News Record - 2000 April 15","50","21213"
"2000","Daily News Record - 2000 April 17","28","21214"
"2000","Daily News Record - 2000 April 18","24","21215"
